Ticker,Date,Close,High,Low,Open,Interval
000660.KS,2025-04-21,175509.984375,178888.99879671575,173422.946055705,173721.09438703285,1d
000660.KS,2025-04-22,172727.25,174416.75704833143,172230.33616225547,173919.8432105869,1d
000660.KS,2025-04-23,179882.859375,180479.15614640884,177000.7583131906,177994.58626553867,1d
000660.KS,2025-04-24,177199.484375,182268.005801318,176503.8049635446,181671.70916292767,1d
000660.KS,2025-04-25,183261.84375,183758.75764303145,180976.0398420553,181373.57095648046,1d
000660.KS,2025-04-28,180876.65625,182764.92903502745,178590.85235233515,182367.3979223901,1d
000660.KS,2025-04-29,179684.078125,181771.1166430448,177994.57075324943,180876.67156388273,1d
000660.KS,2025-04-30,176404.421875,178888.9911971831,175609.35969190142,177994.54624119718,1d
000660.KS,2025-05-02,184851.96875,185050.7343077957,177298.87755376345,178292.70534274195,1d
000660.KS,2025-05-07,189622.34375,190318.0232082023,184752.58754258385,186541.4775779612,1d
000660.KS,2025-05-08,189125.421875,194790.24008145035,188230.97689503417,194790.24008145035,1d
000660.KS,2025-05-09,188926.671875,191610.00703577063,185647.04001183587,190814.94476591266,1d
000660.KS,2025-05-12,193796.421875,193995.18743589742,192305.68016826923,192405.06294871794,1d
000660.KS,2025-05-13,197274.8125,200256.29581234255,196082.21917506296,199262.4680415617,1d
000660.KS,2025-05-14,204728.53125,205722.35907160194,202740.87560679612,205722.35907160194,1d
000660.KS,2025-05-15,199262.46875,206716.1770573566,198268.6409756858,206219.2631701995,1d
000660.KS,2025-05-16,203237.78125,205473.8937576406,202243.95346882642,204728.5229217604,1d
000660.KS,2025-05-19,198169.265625,201747.04574661484,196280.9927830366,201747.04574661484,1d
000660.KS,2025-05-20,200753.21875,206716.18564356436,200256.30484220298,201250.13265779702,1d
000660.KS,2025-05-21,199262.46875,203734.69373441394,198666.17208541147,203237.77984725684,1d
000660.KS,2025-05-22,195684.671875,200256.27924231844,195287.14079958102,198666.15494064245,1d
000660.KS,2025-05-23,198765.5625,200256.30421874998,197473.58634374998,198666.17971875,1d
000660.KS,2025-05-26,201747.03125,202243.9451200739,195684.68203509852,198765.54802955667,1d
000660.KS,2025-05-27,201250.140625,202243.96847993828,198765.57098765433,199262.48491512347,1d
000660.KS,2025-05-28,206716.171875,208206.91349909856,204728.51637620194,205225.43025090144,1d
000660.KS,2025-05-29,211072.03125,213561.08822228774,206591.72869988208,213561.08822228774,1d
000660.KS,2025-05-30,203604.84375,209080.7686430318,202111.40968826407,209080.7686430318,1d
000660.KS,2025-06-02,206591.71875,207587.34149096385,202111.41641566265,204102.66189759035,1d
000660.KS,2025-06-04,216547.96875,222023.89439655174,215552.3459051724,217045.7801724138,1d
000660.KS,2025-06-05,223517.296875,228993.22174276167,221028.2401169265,224512.9195782294,1d
000660.KS,2025-06-09,227997.609375,232477.91174263103,227001.98662663758,231980.10036844978,1d
000660.KS,2025-06-10,229491.046875,231482.29240103037,226504.17858595445,229988.85825650758,1d
000660.KS,2025-06-11,238949.46875,239945.09153645835,233971.35481770834,234966.97760416666,1d
000660.KS,2025-06-12,234469.171875,245421.0227906051,233971.3604697452,241438.53154856688,1d
000660.KS,2025-06-13,234469.171875,241936.34295382164,232726.83195660828,239447.28592754778,1d
000660.KS,2025-06-16,246914.453125,247412.26452242944,236958.22517641127,236958.22517641127,1d
000660.KS,2025-06-17,247910.0625,258861.9126506024,246914.43975903615,251892.5534638554,1d
000660.KS,2025-06-18,245421.015625,250896.94092292088,243927.58145283975,244425.39284355982,1d
000660.KS,2025-06-19,244923.1875,248905.67835365853,240940.69664634147,245918.81021341463,1d
000660.KS,2025-06-20,255875.046875,255875.046875,246416.63074537937,247910.06487110895,1d
000660.KS,2025-06-23,258364.109375,261848.78907755297,247412.25888126204,251394.749969894,1d
000660.KS,2025-06-24,277280.9375,281761.23990125675,268320.3326974865,268818.1440754039,1d
000660.KS,2025-06-25,284748.125,290224.05048076925,282756.8793706294,287734.99344405596,1d
000660.KS,2025-06-26,291717.46875,297193.393931314,285743.73218856653,293210.90289035835,1d
000660.KS,2025-06-27,282756.84375,293210.8819872359,279769.9756822183,286739.33450704225,1d
000660.KS,2025-06-30,290721.875,293210.9321489726,284748.1378424657,287237.19499143836,1d
000660.KS,2025-07-01,284250.3125,293210.9177977233,284250.3125,289726.2379597198,1d
000660.KS,2025-07-02,277778.75,282259.05241935485,273298.44758064515,282259.05241935485,1d
000660.KS,2025-07-03,277280.9375,282756.8626570915,275787.50336624775,279769.9943895871,1d
000660.KS,2025-07-04,269315.90625,280267.75456330867,267822.47238909424,278276.5094154344,1d
000660.KS,2025-07-07,269813.78125,270809.4040590406,263342.23299123615,264835.66720479704,1d
000660.KS,2025-07-08,280765.625,283752.4933510638,267324.71742021275,269813.7743794326,1d
000660.KS,2025-07-09,279770.0,282756.86832740216,276285.3202846975,281263.4341637011,1d
000660.KS,2025-07-10,295699.96875,295699.96875,282259.06107954547,282756.8724747475,1d
000660.KS,2025-07-11,293210.90625,305158.37950976234,290721.8493208829,298189.0201082343,1d
000660.KS,2025-07-14,298686.84375,301175.90078125,291219.67265625,291219.67265625,1d
000660.KS,2025-07-15,297193.40625,297193.40625,288730.61243718595,294704.34924623114,1d
000660.KS,2025-07-16,294704.34375,298189.02349028713,291219.6640097128,297193.40070734796,1d
000660.KS,2025-07-17,268320.3125,288232.7661178108,266826.8784786642,282259.03003246756,1d
000660.KS,2025-07-18,267822.5,273796.23605947953,265831.25464684016,268818.1226765799,1d
000660.KS,2025-07-21,271307.21875,273298.4643922018,265333.4818233945,266329.1046444954,1d
000660.KS,2025-07-22,267324.6875,272302.80086126627,265831.2534916201,271804.9895251397,1d
000660.KS,2025-07-23,267822.5,269813.74535315984,263342.1979553903,266329.0659851301,1d
000660.KS,2025-07-24,268320.3125,277778.7279684601,267822.50115955475,275787.482606679,1d
000660.KS,2025-07-25,264835.625,273796.22885338345,264337.81367481203,271804.9835526316,1d
000660.KS,2025-07-28,260853.171875,264337.8516519561,257368.4920980439,259857.54908158397,1d
000660.KS,2025-07-29,261350.953125,263840.00982142857,253385.97169642858,253385.97169642858,1d
000660.KS,2025-07-30,262346.625,264835.6821631879,259359.75640417458,261848.81356736243,1d
000660.KS,2025-07-31,272302.8125,272800.62385740405,264337.83078153565,269813.7557129799,1d
000660.KS,2025-08-01,256870.65625,265831.26053779066,255875.03355135658,264835.6378391473,1d
000660.KS,2025-08-04,256870.65625,258861.9016472868,252888.16545542635,253385.97680474806,1d
000660.KS,2025-08-05,262346.625,263342.24786527513,259359.75640417458,262844.43643263757,1d
000660.KS,2025-08-06,257368.46875,259359.71415618956,256372.8460469052,259359.71415618956,1d
000660.KS,2025-08-07,260853.171875,261848.79466841603,248905.69835400765,256870.6807013359,1d
000660.KS,2025-08-08,255377.234375,264835.650462963,254381.61162889862,260853.1594785575,1d
000660.KS,2025-08-11,265831.28125,266329.09263810865,258861.92181647941,259359.73320458803,1d
000660.KS,2025-08-12,267822.5,274791.85873605945,266329.0659851301,266826.8773234201,1d
000660.KS,2025-08-13,276783.125,277778.7477517986,272800.6339928058,276783.125,1d
000660.KS,2025-08-14,275289.6875,276285.3102396022,269315.951062387,276285.3102396022,1d
000660.KS,2025-08-18,266329.09375,270809.39626168227,265831.2823598131,270809.39626168227,1d
000660.KS,2025-08-19,261848.796875,268818.1564876426,260355.36267229088,267324.72228493344,1d
000660.KS,2025-08-20,254381.625,255875.05919765166,249901.322407045,253386.00220156554,1d
000660.KS,2025-08-21,243927.578125,249901.31473214287,243927.578125,245421.0122767857,1d
000660.KS,2025-08-22,249901.3125,251394.7466384462,244425.3873256972,244425.3873256972,1d
000660.KS,2025-08-25,258364.109375,260355.35491931599,252888.18412813102,254879.429672447,1d
000660.KS,2025-08-26,260355.34375,261350.9664794455,255875.0414674952,258364.09829110897,1d
000660.KS,2025-08-27,258861.921875,259857.5446514423,254879.43076923076,257866.29909855768,1d
000660.KS,2025-08-28,267710.8125,267710.8125,252256.37081005587,253253.4315642458,1d
000660.KS,2025-08-29,268209.34375,269206.4045074349,265218.16147769516,267212.2829925651,1d
000660.KS,2025-09-01,255247.578125,260232.8823852539,254250.51727294922,258737.29110717773,1d
000660.KS,2025-09-02,259734.359375,260731.42025551823,255247.58541266795,255247.58541266795,1d
000660.KS,2025-09-03,261728.453125,264719.63544642855,256992.41444940478,258737.27080357145,1d
000660.KS,2025-09-04,264719.65625,270203.4909369115,263722.59539783426,266215.2475282486,1d
000660.KS,2025-09-05,272696.125,274191.71617915906,271200.53382084094,272197.594606947,1d
000660.KS,2025-09-08,276185.875,278179.9968411552,273194.69223826716,277681.4663808664,1d
000660.KS,2025-09-09,287153.53125,287652.0616861979,276185.8616536458,277182.9225260416,1d
000660.KS,2025-09-10,303106.5,304103.56085526315,292138.8305921053,293634.421875,1d
000660.KS,2025-09-11,306097.6875,314074.174470684,304602.0961929968,309088.8701140065,1d
000660.KS,2025-09-12,327534.46875,328531.52953767125,318062.3912671233,321053.57363013696,1d
000660.KS,2025-09-15,330027.15625,340496.29564765864,324044.79087990936,338502.1738576284,1d
000660.KS,2025-09-16,346977.15625,352959.521012931,330525.6531519397,330525.6531519397,1d
000660.KS,2025-09-17,332519.78125,341493.32857008994,332519.78125,339997.7373500749,1d
000660.KS,2025-09-18,354455.15625,355950.7476265823,335510.99881329114,337505.12064873416,1d
000660.KS,2025-09-22,349968.375,357944.8621794872,344235.27483974356,347974.2532051282,1d
000660.KS,2025-09-23,359939.0,361933.12188365654,351962.51246537396,354455.1648199446,1d
000660.KS,2025-09-24,356449.25,362930.14545454545,347475.70244755247,357944.8412587413,1d
000660.KS,2025-09-25,355452.21875,357944.8710553997,348472.7922948808,350965.44460028055,1d
000660.KS,2025-09-26,335510.96875,347974.2291047548,332021.25585066865,346478.63786218426,1d
000660.KS,2025-09-29,347974.25,349968.3717765043,338003.6411174785,338502.1715616046,1d
000660.KS,2025-09-30,346478.65625,355452.20418165467,346478.65625,351962.4910971223,1d
000660.KS,2025-10-01,358941.875,360935.99652777775,349968.328125,349968.328125,1d
000660.KS,2025-10-02,394337.53125,403311.07810524653,382871.33249051834,387358.10591814155,1d
000660.KS,2025-10-10,426742.03125,437958.9654826227,415275.83181220794,424747.90960864484,1d
000660.KS,2025-10-13,413780.25,414278.78042168677,401815.5198795181,404308.1719879518,1d
000660.KS,2025-10-14,410290.53125,435217.05198207777,405305.22710358445,423750.852445322,1d
000660.KS,2025-10-15,421258.1875,422753.77869822487,405803.7451183432,409293.4579142012,1d
000660.KS,2025-10-16,451170.03125,453662.6833563536,419264.08428867406,419762.61470994476,1d
000660.KS,2025-10-17,464131.84375,473603.9221938776,448178.86952873255,450172.991306391,1d
000660.KS,2025-10-20,484073.03125,484073.03125,464131.8147206488,476096.5446382595,1d
000660.KS,2025-10-21,477592.125,500524.52348643006,476595.06419624214,495539.2194676409,1d
000660.KS,2025-10-22,480084.8125,480583.3429387331,467621.55153167184,473603.91679646936,1d
000660.KS,2025-10-23,477093.65625,487064.26557601884,466624.51645768026,468618.63832288404,1d
000660.KS,2025-10-24,508501.03125,511492.2137867647,490055.4056066176,491550.996875,1d
000660.KS,2025-10-27,533427.5625,535421.684228972,521462.83212616824,531433.440771028,1d
000660.KS,2025-10-28,519468.71875,525451.0840331094,507503.9881837812,519468.71875,1d
000660.KS,2025-10-29,556359.9375,557356.9983198924,521462.8088037634,536418.7211021505,1d
000660.KS,2025-10-30,566330.5,577298.1681338028,550377.5281690141,556359.8926056338,1d
000660.KS,2025-10-31,557356.9375,564336.3624776386,550377.5125223614,555362.8160778176,1d
000660.KS,2025-11-03,618177.75,622165.9935483871,553368.7923387097,555362.9141129032,1d
000660.KS,2025-11-04,584277.625,612195.32721843,581286.4426194539,609204.144837884,1d
000660.KS,2025-11-05,577298.1875,585274.6736830743,530436.3311744387,561345.2151338515,1d
000660.KS,2025-11-06,591257.125,605215.9778667791,581286.5158094434,600230.6732715009,1d
000660.KS,2025-11-07,578295.3125,597239.4692887932,563339.3992456896,575304.129849138,1d
000660.KS,2025-11-10,604218.875,613192.4226485149,579292.3537541254,582283.5363036304,1d
000660.KS,2025-11-11,617180.625,644101.2661550889,602224.7132471729,620171.8073505654,1d
000660.KS,2025-11-12,615186.5625,618177.7451377634,599233.5884319287,603221.8319489466,1d
000660.KS,2025-11-13,610201.25,620171.8586601306,605215.9456699346,605215.9456699346,1d
000660.KS,2025-11-14,558354.125,583280.6484375,558354.125,577298.2828125,1d
000660.KS,2025-11-17,604218.875,604218.875,582283.5363036304,586271.7797029703,1d
000660.KS,2025-11-18,568324.625,589262.9006578948,568324.625,581286.4146929824,1d
000660.KS,2025-11-19,560348.1875,568324.6741548043,544395.2141903915,561345.2483318505,1d
000660.KS,2025-11-20,569321.75,595245.3323117337,568324.6891418564,593251.2105954465,1d
000660.KS,2025-11-21,519468.71875,529439.3275551824,512489.29258637235,516477.5361084453,1d
000660.KS,2025-11-24,518471.65625,540406.9955528846,515480.47361778846,529439.3259014423,1d
000660.KS,2025-11-25,517474.5625,548383.4477360308,516477.5016859345,544395.2044797688,1d
000660.KS,2025-11-26,522459.90625,526448.1498091603,499527.5057848283,511492.23646230914,1d
000660.KS,2025-11-27,542789.5625,554762.8616727941,531814.038258272,533809.5881204044,1d
000660.KS,2025-11-28,528820.6875,550771.7349056604,528820.6875,549773.9600235849,1d
000660.KS,2025-12-01,536802.875,543787.2990241636,523831.8018122677,540793.9744423792,1d
000660.KS,2025-12-02,556758.375,557756.1498655914,540793.9771505377,546780.626344086,1d
000660.KS,2025-12-03,550771.75,557756.174365942,542789.5507246377,548776.2001811594,1d
000660.KS,2025-12-04,540794.0625,541791.8375230627,530816.3122693726,540794.0625,1d
000660.KS,2025-12-05,542789.5625,544785.1123621323,525827.388671875,528820.7134650735,1d
000660.KS,2025-12-08,575716.125,578709.4497400346,531814.028812825,541791.7779462738,1d
000660.KS,2025-12-09,564740.625,573720.5996024734,562745.0750883392,567733.9498674911,1d
000660.KS,2025-12-10,585693.875,591680.5244889267,568731.7014480409,569729.476362862,1d
000660.KS,2025-12-11,563742.8125,587689.4098451327,563742.8125,581702.7605088495,1d
000660.KS,2025-12-12,569729.4375,577711.6362740805,558753.9141856392,563742.7884194396,1d
000660.KS,2025-12-15,552767.3125,562246.1743569495,533809.5887861011,533809.5887861011,1d
000660.KS,2025-12-16,528820.6875,549773.9600235849,528820.6875,543787.310731132,1d
000660.KS,2025-12-17,549774.0,552767.3248638839,523831.85117967334,528820.725952813,1d
000660.KS,2025-12-18,550771.75,561747.2740036232,535805.1263586957,536802.901268116,1d
000660.KS,2025-12-19,545782.875,568731.6978976234,545782.875,567733.9229890311,1d
000660.KS,2025-12-22,578709.4375,578709.4375,565738.363900862,572722.7881465517,1d
000660.KS,2025-12-23,582700.5625,591680.536922089,579707.2376926369,583698.3374357877,1d
000660.KS,2025-12-24,586691.6875,589685.0124362245,582700.587585034,585693.9125212585,1d
000660.KS,2025-12-26,597667.25,603653.9002504173,588687.2746243739,592678.3747913188,1d
000660.KS,2025-12-29,638576.0,638576.0,623609.375,628598.25,1d
000660.KS,2025-12-30,649551.5,657533.6996927803,632589.3256528417,637578.2004608294,1d
000660.KS,2026-01-02,675493.625,677489.1748522895,645560.3772156573,649551.4769202364,1d
000660.KS,2026-01-05,694451.375,698442.4748563218,682478.0754310344,696446.9249281608,1d
000660.KS,2026-01-06,724384.5625,725382.3373794766,669506.9441287878,688464.666838843,1d
000660.KS,2026-01-07,740349.0625,760304.5628369272,726380.212264151,758309.0128032345,1d
000660.KS,2026-01-08,754317.8125,786246.6087962963,729373.4403935185,729373.4403935185,1d
000660.KS,2026-01-09,742344.5625,754317.8618951612,725382.3883568548,742344.5625,1d
000660.KS,2026-01-12,747333.375,760304.4482643525,733364.5268691588,753320.0241989319,1d
000660.KS,2026-01-13,736357.875,752322.2733739837,722389.0264227642,751324.4984756097,1d
000660.KS,2026-01-14,740349.0625,748331.2626347708,726380.212264151,731369.0873483827,1d
000660.KS,2026-01-15,747333.375,748331.1498664886,725382.3279372497,730371.2022696929,1d
000660.KS,2026-01-16,754317.8125,761302.2366898148,745337.8385416667,749328.9380787037,1d
000660.KS,2026-01-19,762300.0,772277.7486910995,748331.1518324607,753320.0261780105,1d
000660.KS,2026-01-20,741346.75,762300.0228802154,735360.1006056528,762300.0228802154,1d
000660.KS,2026-01-21,738353.4375,754317.8361486486,726380.1385135135,727377.9134290541,1d
000660.KS,2026-01-22,753320.125,771280.075,749329.025,764295.65,1d
000660.KS,2026-01-23,765293.375,774273.3494132987,742344.5514993481,752322.3008474576,1d
000660.KS,2026-01-26,734362.3125,752322.2603600544,734362.3125,751324.4854789403,1d
000660.KS,2026-01-27,798219.9375,798219.9375,731369.0177343751,736357.89234375,1d
000660.KS,2026-01-28,839128.6875,852099.7611474436,801213.2414536267,808197.665725327,1d
000660.KS,2026-01-29,859084.25,882033.0743321719,817177.7012195121,877044.199477352,1d
000660.KS,2026-01-30,906977.375,928928.422579758,851101.981160616,852099.7560506051,1d
000660.KS,2026-02-02,828153.1875,886024.13313253,828153.1875,868064.1844879518,1d
000660.KS,2026-02-03,904981.8125,904981.8125,869061.9169652701,872055.2415931643,1d
000660.KS,2026-02-04,897997.4375,903984.0870833333,881035.2636805555,882033.0386111111,1d
000660.KS,2026-02-05,840126.5,875048.6229216153,836135.4002375297,849106.4744655582,1d
000660.KS,2026-02-06,837133.1875,848108.7120083432,789239.9896454111,803208.8390196662,1d
000660.KS,2026-02-09,885026.4375,896999.7376691094,871057.5873027057,896001.9626550169,1d
000660.KS,2026-02-10,874050.875,902986.3491723745,874050.875,892010.8244863014,1d
000660.KS,2026-02-11,858086.4375,872055.2864825581,846113.138372093,858086.4375,1d
000660.KS,2026-02-12,886024.125,892010.7744932432,876046.3758445946,880037.4755067568,1d
000660.KS,2026-02-13,878041.9375,900990.7608664773,876046.3876420454,887021.9118607955,1d
000660.KS,2026-02-19,892010.75,910968.4728747203,886024.100671141,902986.2737695749,1d
000660.KS,2026-02-20,946888.375,952875.0243677555,879039.6821654374,890015.2060063225,1d
000660.KS,2026-02-23,948884.0,977819.4742376446,938906.2502628812,977819.4742376446,1d
000660.KS,2026-02-24,1002763.8125,1002763.8125,943895.0911691543,949881.7407960199,1d
000660.KS,2026-02-25,1015734.875,1035690.3735265225,1001766.0260314342,1009748.2254420432,1d
000660.KS,2026-02-26,1098578.0,1098578.0,1022607.1828935397,1023606.7989080984,1d
000660.KS,2026-02-27,1060592.625,1095579.1866163996,1047597.616399623,1049596.8484919886,1d
000660.KS,2026-03-03,938639.5,1039600.724174654,938639.5,1021607.6347177849,1d
000660.KS,2026-03-04,848674.0625,953633.7522084806,845675.2142226149,893656.7866607774,1d
000660.KS,2026-03-05,940638.75,991619.1710945803,926644.1246014878,975625.3134962806,1d
000660.KS,2026-03-06,923645.25,937639.875,884660.2232142857,911649.8571428572,1d
000660.KS,2026-03-09,835679.0625,863668.3133971292,807689.8116028708,850673.3040520335,1d
000660.KS,2026-03-10,937639.875,949635.2678571428,898654.8482142857,914648.7053571428,1d
000660.KS,2026-03-11,954633.3125,984621.7935209424,940638.6880235602,953633.6964659686,1d
000660.KS,2026-03-12,929642.9375,962630.2675403226,927643.7053763442,937639.8659946237,1d
000660.KS,2026-03-13,909650.625,928643.3303571428,883660.6071428572,890657.9196428572,1d
000660.KS,2026-03-16,973626.0,974625.6160164272,923645.1991786448,924644.8151950719,1d
000660.KS,2026-03-17,969627.5625,1009612.2042525774,968627.9464561857,1008612.5882087629,1d
000660.KS,2026-03-18,1055594.625,1059593.0894886365,998616.5060369318,999616.1221590909,1d
000660.KS,2026-03-19,1012611.0625,1042599.5441140177,1002614.901961994,1007612.982230997,1d
000660.KS,2026-03-20,1006613.375,1025606.0801886793,1001615.2946871897,1022607.2320009931,1d
000660.KS,2026-03-23,932641.75,962630.2307073955,926644.0538585208,951634.4544480171,1d
000660.KS,2026-03-24,985621.4375,993618.3659989858,937639.8665060853,992618.7499366127,1d
000660.KS,2026-03-25,994617.9375,1041599.8903266332,987620.6253768845,1015609.8738693468,1d
000660.KS,2026-03-26,932641.75,972626.3909431939,930642.5179528403,964629.4627545552,1d
000660.KS,2026-03-27,932641.75,933641.3660235798,879662.100750268,889658.2609860664,1d
000660.KS,2026-03-30,872664.8125,883660.5890607102,861669.0359392897,866667.1161941581,1d
000660.KS,2026-03-31,806690.125,851672.845724907,805690.508983891,816686.2851610904,1d
000660.KS,2026-04-01,896655.5625,904652.4905936455,857670.5380434783,883660.554347826,1d
000660.KS,2026-04-02,829681.375,913649.1286144578,817685.981626506,911649.8963855421,1d
000660.KS,2026-04-03,875663.6875,885659.8483162101,859669.830194064,866667.142765411,1d
000660.KS,2026-04-06,885659.8125,901153.861138544,868666.3397996614,876663.2681292325,1d
000660.KS,2026-04-07,915648.3125,932641.7855485808,887659.0627729258,916647.9285616813,1d
000660.KS,2026-04-08,1032603.4375,1055594.6079380445,991619.1771539205,1006613.4187439496,1d
000660.KS,2026-04-09,997616.8125,1024606.4457039079,989619.8841432866,1014610.2852580161,1d
000660.KS,2026-04-10,1026605.6875,1041599.9283106135,1023606.8393378773,1029604.5356621227,1d
000660.KS,2026-04-13,1039600.6875,1042599.5356370192,995617.5814903846,998616.4296274038,1d
000660.KS,2026-04-14,1102576.5,1127566.9011786038,1077586.0988213962,1091580.7234814144,1d
000660.KS,2026-04-15,1135563.875,1172549.6702244717,1129566.1784771127,1164552.7415272887,1d
000660.KS,2026-04-16,1154556.5,1160554.1961038962,1129566.0995670997,1140561.8757575757,1d
000660.KS,2026-04-17,1127566.875,1154556.5076462766,1120569.5628324468,1148558.8115026597,1d
000660.KS,2026-04-20,1165552.25,1174548.793953688,1140561.8501286448,1147559.1620926242,1d
000660.KS,2026-04-21,1223530.125,1227528.5894607843,1192542.0254289214,1195540.8737745099,1d
000660.KS,2026-04-22,1222530.375,1232526.5350572362,1194541.1268397383,1226528.8390228946,1d
000660.KS,2026-04-23,1224529.75,1266513.627142857,1182545.872857143,1219531.669387755,1d
000660.KS,2026-04-24,1221530.875,1241523.1970130932,1192542.0080810147,1236525.1165098199,1d
000660.KS,2026-04-27,1291504.0,1316494.4024767801,1248520.507739938,1252518.972136223,1d
000660.KS,2026-04-28,1299500.875,1327490.1246153845,1295502.4107692307,1312495.88375,1d
000660.KS,2026-04-29,1292503.625,1316494.4115429234,1280508.2317285382,1283507.0800464037,1d
000660.KS,2026-04-30,1285506.25,1324491.276244168,1285506.25,1311496.267496112,1d
000660.KS,2026-05-04,1446444.5,1449443.3483068417,1332488.2643400137,1338485.9609536973,1d
000660.KS,2026-05-06,1600385.375,1613380.384291068,1556402.266630231,1589389.5979075576,1d
000660.KS,2026-05-07,1653365.0,1664360.776904474,1566398.400846433,1621377.285368803,1d
000660.KS,2026-05-08,1685352.75,1688351.5983096086,1590389.2201957295,1590389.2201957295,1d
000660.KS,2026-05-11,1879278.125,1948251.6306515958,1825298.8597074468,1832296.171875,1d
000660.KS,2026-05-12,1834295.5,1966244.8220708447,1803307.4016348775,1943253.6523160764,1d
000660.KS,2026-05-13,1975241.375,1989236.000126518,1780316.2393092106,1780316.2393092106,1d
000660.KS,2026-05-14,1969243.625,1993234.4102791878,1936256.2952411168,1975241.321319797,1d
000660.KS,2026-05-15,1818301.625,1994234.0527075315,1788313.143004398,1949251.3297141285,1d
000660.KS,2026-05-18,1839293.625,1896271.7427309782,1730335.470040761,1779316.6589673914,1d
000660.KS,2026-05-19,1744330.0,1822300.0515759313,1739331.9197707737,1790312.3381088825,1d
000660.KS,2026-05-20,1744330.0,1777317.329512894,1689351.11747851,1742330.7679083094,1d
000660.KS,2026-05-21,1939255.125,1953249.7496134022,1795310.4146907218,1800308.4949097938,1d
000660.KS,2026-05-22,1940254.75,1951250.5265327152,1911265.8845955692,1941254.3660484287,1d
000660.KS,2026-05-26,2051212.125,2086198.6865862573,2005229.7869152047,2007229.0190058479,1d
000660.KS,2026-05-27,2242138.75,2357094.5931787784,2199155.260811413,2278124.926995096,1d
000660.KS,2026-05-28,2288503.75,2304500.2812363477,2150533.6680865004,2188525.4297728264,1d
000660.KS,2026-05-29,2332494.25,2378484.2780754394,2290003.4631911702,2351490.1311615948,1d
000660.KS,2026-06-01,2362487.75,2397480.1627168856,2295502.274227677,2298501.623889124,1d
000660.KS,2026-06-02,2359488.5,2406478.313347458,2258510.390466102,2375485.03220339,1d
000660.KS,2026-06-04,2297501.75,2326495.4622497824,2261509.5554830288,2283504.7854656223,1d
000660.KS,2026-06-05,2069551.25,2187525.6690821256,2069551.25,2141535.6413043477,1d
000660.KS,2026-06-08,1910585.75,2071550.84981685,1854597.8891941393,1855597.6724228153,1d
000660.KS,2026-06-09,2214519.75,2225517.365011287,1997566.799322799,2049555.5248307,1d
000660.KS,2026-06-10,2047556.0,2179527.3828125,1991568.140625,2136536.705078125,1d
000660.KS,2026-06-11,2100544.5,2162531.058305569,1959575.0690147548,1974571.8169919087,1d
000660.KS,2026-06-12,2149534.0,2303500.6213953486,2149534.0,2280505.606511628,1d
000660.KS,2026-06-15,2287504.0,2321496.6293706293,2264508.986013986,2282505.083916084,1d
000660.KS,2026-06-16,2381483.75,2399479.8488664986,2285504.55604534,2380483.9667296386,1d
000660.KS,2026-06-17,2520453.5,2522453.066441888,2333494.037683459,2334493.820904403,1d
000660.KS,2026-06-18,2684418.0,2737406.5117318435,2555445.962011173,2555445.962011173,1d
000660.KS,2026-06-19,2763400.75,2890373.2157199713,2687417.2272069464,2823387.7416787264,1d
000660.KS,2026-06-22,2918367.25,2944361.6139945188,2727408.6529633435,2727408.6529633435,1d
000660.KS,2026-06-23,2554446.0,2942361.8700587084,2535450.119765166,2897371.62739726,1d
000660.KS,2026-06-24,2620431.75,2702413.971861885,2452468.17350248,2597436.7365509346,1d
000660.KS,2026-06-25,2916367.75,2986352.5777339735,2748404.1634384645,2864379.0208261916,1d
000660.KS,2026-06-26,2672420.5,2879375.622895623,2599436.326225215,2849382.1268237936,1d
000660.KS,2026-06-29,2627430.25,2687417.2420091326,2516454.314783105,2635428.5156012177,1d
000660.KS,2026-06-30,2649425.5,2741405.5550943394,2540449.1303773583,2607434.6052830187,1d
000660.KS,2026-07-01,2559445.0,2722409.662109375,2501457.57421875,2664422.236328125,1d
000660.KS,2026-07-02,2186526.0,2447469.4320987654,2186526.0,2350490.4554183814,1d
000660.KS,2026-07-03,2424474.25,2453467.9626804125,2044556.6355670101,2196523.681340206,1d
000660.KS,2026-07-06,2342492.0,2496458.6103286385,2291503.057618438,2449468.800682885,1d
000660.KS,2026-07-07,2200522.75,2342491.9596774196,2079548.986824171,2288503.6686733305,1d
000660.KS,2026-07-08,2075550.0,2328495.1589595377,2075550.0,2117540.895953757,1d
000660.KS,2026-07-09,2185526.0,2269507.7859103386,2090546.5992680695,2227516.892955169,1d
000660.KS,2026-07-10,2179527.5,2304500.4071100918,2165530.5344036696,2295502.357798165,1d
000660.KS,2026-07-13,1844600.0,2141535.6097560977,1838601.300813008,2112541.89701897,1d
000660.KS,2026-07-14,1912585.25,1935580.2634605332,1677636.199424987,1824604.3289336122,1d
000660.KS,2026-07-15,2081548.625,2170529.329911143,2069551.2265850145,2119540.3866474545,1d
000660.KS,2026-07-16,1841600.625,1918583.9301710099,1820605.1781351792,1901587.6160423453,1d
000660.KS,2026-07-20,1763617.625,1891589.878968254,1734623.9112103174,1744621.7435515872,1d
000660.KS,2026-07-21,1835602.0,1888590.5108932462,1731624.5446623093,1774615.2233115467,1d
000660.KS,2026-07-22,1829603.25,2005565.0926229507,1829603.25,1976571.3799180328,1d
000660.KS,2026-07-23,1918584.0,1947577.713392392,1844600.0416883794,1909585.9510161544,1d
