Date,pct_above_20dma,pct_above_50dma,pct_above_150dma,pct_above_200dma,n_valid_200,advances,declines,unchanged,net_advances,ad_line,ad_ratio,mcclellan_osc,mcclellan_sum,breadth_thrust,new_highs,new_lows,net_hl,net_hl_10d,pct_from_52w_high_median,cap_weighted,equal_weighted,ew_minus_cw,ew_cw_ratio
2025-02-28,51.21457489878542,54.8582995951417,,,0,439,56,0,383,2487,7.839285714285714,13.613352780595413,-493.0083937826148,0.5454520972595113,0,0,0,0.0,,111.1069777378814,108.60162575987194,-2.5053519780094575,0.9774509933667715
2025-03-03,43.522267206477736,47.36842105263158,,,0,161,332,2,-171,2316,0.48493975903614456,-7.419280822154079,-500.42767460476887,0.5056557174147983,0,0,0,0.0,,109.09951145302843,107.3186426591366,-1.7808687938918268,0.9836766565663444
2025-03-04,33.19838056680162,40.688259109311744,,,0,81,413,1,-332,1984,0.19612590799031476,-41.62771241102039,-542.0553870157893,0.44353060721865906,0,0,0,0.0,,107.90180626094026,105.56638213479894,-2.3354241261413193,0.9783560238047032
2025-03-05,38.8663967611336,44.93927125506073,,,0,372,122,1,250,2234,3.0491803278688523,-11.8799040695672,-553.9352910853564,0.4998043944965326,0,0,0,0.0,,109.16411891794384,106.63600501506434,-2.5281139028794968,0.9768411642219197
2025-03-06,35.22267206477733,41.497975708502025,,,0,150,345,0,-195,2039,0.43478260869565216,-31.335623366771834,-585.2709144521283,0.46402728695721807,0,0,0,0.0,,107.05014395321332,105.19748865703747,-1.852655296175854,0.982693574919567
2025-03-07,41.497975708502025,45.95141700404859,,,0,339,155,1,184,2223,2.1870967741935483,-9.530756966219656,-594.801671418348,0.504428656203863,0,0,0,0.0,,107.63985091746851,106.15670804168131,-1.4831428757871947,0.986221247399122
2025-03-10,38.25910931174089,40.688259109311744,,,0,143,350,2,-207,2016,0.4085714285714286,-30.334891903865937,-625.1365633222139,0.4654526917898838,0,0,0,0.0,,104.38319327687594,104.28490273291693,-0.09829054395900982,0.9990583681062688
2025-03-11,25.708502024291498,32.388663967611336,,,0,127,366,2,-239,1777,0.3469945355191257,-51.20307604835742,-676.3396393705713,0.42766247344121594,0,0,0,0.0,,103.67268185684358,103.11730718877823,-0.5553746680653546,0.994642998925867
2025-03-12,17.408906882591094,29.959514170040485,,,0,198,296,1,-98,1679,0.668918918918919,-54.546933869231594,-730.8865732398028,0.4227801540153931,0,0,0,0.0,,104.36897402087332,102.90340086653053,-1.465573154342792,0.9859577698440374
2025-03-13,16.96969696969697,26.720647773279353,,,0,122,373,0,-251,1428,0.32707774798927614,-72.58774309127833,-803.4743163310811,0.3907227890061664,0,0,0,0.0,,102.7255904442125,101.6364591533069,-1.0891312909055983,0.9893976633651274
2025-03-14,27.07070707070707,32.388663967611336,,,0,449,46,0,403,1831,9.76086956521739,-21.589090200065833,-825.0634065311469,0.48460422865426467,0,0,0,0.0,,104.954457840519,103.78219763677849,-1.1722602037405068,0.9888307726240482
2025-03-17,40.80808080808081,38.25910931174089,,,0,454,40,1,414,2245,11.35,23.2338145840323,-801.8295919471146,0.5635904307318478,0,0,0,0.0,,105.57903931770636,105.2460511423462,-0.3329881753601569,0.9968460768585122
2025-03-18,35.95959595959596,36.43724696356275,,,0,151,343,1,-192,2053,0.4402332361516035,0.2291078893948324,-801.6004840577198,0.5166954462704813,0,0,0,0.0,,104.27277333881949,104.52455066072723,0.2517773219077384,1.0024146027179082
2025-03-19,41.41414141414141,40.08097165991903,,,0,369,125,1,244,2297,2.952,24.599342166436866,-777.0011418912829,0.5585623765400367,0,0,0,0.0,,105.53734706521621,105.47000769808044,-0.06733936713577293,0.9993619380341808
2025-03-20,41.21212121212121,37.85425101214575,,,0,175,314,6,-139,2158,0.5573248407643312,6.626027075606935,-770.375114815676,0.5220734372843839,0,0,0,0.0,,105.29027842370095,105.08965595016151,-0.20062247353943974,0.9980945774240229
2025-03-21,33.73737373737374,33.60323886639676,,,0,150,344,1,-194,1964,0.436046511627907,-14.329843017986251,-784.7049578336623,0.4823589440865607,0,0,0,0.0,,105.47328313993276,104.62223864408205,-0.8510444958507151,0.991931184177498
2025-03-24,54.94949494949495,39.473684210526315,,,0,419,75,1,344,2308,5.586666666666667,22.16797161051585,-762.5369862231464,0.54887152473479,0,0,0,0.0,,107.53775046127903,106.44916272127843,-1.0885877400006052,0.9898771572277535
2025-03-25,56.36363636363637,39.878542510121456,,,0,220,273,2,-53,2255,0.8058608058608059,13.16175315882247,-749.375233064324,0.5302126046926541,0,0,0,0.0,,107.796830228352,106.19008299484396,-1.606747233508031,0.9850946708720064
2025-03-26,56.36363636363637,42.10526315789474,,,0,249,244,2,5,2260,1.0204918032786885,11.254213475416375,-738.1210195889076,0.5256414027330456,0,0,0,0.0,,106.32633741444194,105.80210505798719,-0.5242323564547462,0.9950695907598944
2025-03-27,51.111111111111114,39.473684210526315,,,0,203,289,3,-86,2174,0.7024221453287197,0.3750767868078899,-737.7459428020998,0.5050887160572665,0,0,0,0.0,,105.82136259264973,105.36802044614164,-0.453342146508092,0.9957159675948117
2025-03-28,36.76767676767677,34.008097165991906,,,0,86,409,0,-323,1851,0.21026894865525672,-32.86785440528035,-770.6137972073801,0.4448430174536496,0,0,0,0.0,,103.53666215914777,103.70793748804022,0.1712753288924489,1.0016542481215898
2025-03-31,50.707070707070706,38.663967611336034,,,0,380,113,2,267,2118,3.3628318584070795,-1.5302617065297959,-772.1440589139099,0.5041063006531151,0,0,0,0.0,,104.04582412540798,104.44969671688362,0.4038725914756469,1.0038816799700567
2025-04-01,52.121212121212125,40.08097165991903,,,0,304,190,1,114,2232,1.6,9.816485904889127,-762.3275730090209,0.5243387215133879,0,0,0,0.0,,104.5790270979394,104.65526716871767,0.07624007077826889,1.000729018742036
2025-04-02,62.62626262626262,41.497975708502025,,,0,389,106,0,283,2515,3.669811320754717,36.53957975383494,-725.7879932551859,0.5718877877579693,0,0,0,0.0,,105.33300594948794,105.67765292982673,0.34464698033879415,1.003271975172759
2025-04-03,29.292929292929294,31.17408906882591,,,0,91,403,1,-312,2203,0.22580645161290322,-0.8958830050956692,-726.6838762602816,0.5014010129503003,0,0,0,0.0,,100.07112069341048,100.22385787915395,0.15273718574347583,1.0015262863519978
2025-04-04,5.858585858585859,11.538461538461538,,,0,14,481,0,-467,1736,0.029106029106029108,-48.55528990552153,-775.2391661658032,0.4153795248289417,0,0,0,0.0,,94.1754077220725,94.40714530973432,0.23173758766181152,1.0024607017189213
2025-04-07,2.4242424242424243,6.882591093117409,,,0,170,324,1,-154,1582,0.5246913580246914,-57.445144739696424,-832.6843109054996,0.40242498479747413,0,0,0,0.0,,94.07223872380504,93.87495047271021,-0.1972882510948324,0.9979028005097862
2025-04-08,2.2222222222222223,5.870445344129554,,,0,72,423,0,-351,1231,0.1702127659574468,-84.6577347982074,-917.3420457037071,0.3557030867351234,0,0,0,0.0,,92.5472565698998,92.08849130660613,-0.45876526329367096,0.9950429080202159
2025-04-09,19.393939393939394,14.979757085020243,,,0,487,8,0,479,1710,60.875,-23.662826785859373,-941.0048724895664,0.46990950439026163,0,0,0,0.0,,101.66385648666481,99.97973610845767,-1.6841203782071403,0.9834344236348338
2025-04-10,10.303030303030303,13.96761133603239,,,0,72,422,1,-350,1360,0.17061611374407584,-55.131240038746256,-996.1361125283127,0.41097122865644153,0,0,0,0.0,,98.05764299581452,96.5222300189488,-1.5354129768657145,0.9843417307416694
2025-04-11,20.80808080808081,18.62348178137652,,,0,429,64,2,365,1725,6.703125,-9.538854947548579,-1005.6749674758612,0.49446419722453083,0,0,0,0.0,,99.8388503991739,98.00424399700319,-1.8346064021707065,0.9816243236492045
2025-04-14,30.90909090909091,24.696356275303643,29.352226720647774,,0,424,70,1,354,2079,6.057142857142857,28.37921746905206,-977.2957500068092,0.5606160877549252,0,0,0,0.0,,100.62726536880855,99.21882017944928,-1.40844518935927,0.9860033442805269
2025-04-15,29.494949494949495,24.493927125506072,28.94736842105263,,0,203,290,2,-87,1992,0.7,16.111818752445807,-961.1839312543633,0.5335522001417302,0,0,0,0.0,,100.42019257536705,98.97908800363217,-1.4411045717348827,0.9856492550474516
2025-04-16,21.01010101010101,20.647773279352226,27.327935222672064,,0,63,431,1,-368,1624,0.14617169373549885,-22.84120462785316,-984.0251358822164,0.45973004818368285,0,0,0,0.0,,98.1224343911638,97.57167494409546,-0.5507594470683301,0.9943870181117528
2025-04-17,27.07070707070707,23.68421052631579,27.530364372469634,,0,373,121,1,252,1876,3.0826446280991737,6.594429031393119,-977.4307068508233,0.5134265355584567,0,0,0,0.0,,98.22197893406562,98.3238212068693,0.10184227280367963,1.0010368582868
2025-04-21,14.343434343434344,14.979757085020243,21.65991902834008,,0,34,461,0,-427,1449,0.0737527114967462,-36.85693492096687,-1014.2876417717902,0.4325647779454407,0,0,0,0.0,,95.84383423598489,96.24166091016252,0.3978266741776366,1.0041507800407705
2025-04-22,35.55555555555556,23.481781376518217,27.327935222672064,,0,485,10,0,475,1924,48.5,17.28754468548128,-997.0000970863089,0.5320617237368114,0,0,0,0.0,,98.30366250107988,98.725109042694,0.42144654161411665,1.0042871906385937
2025-04-23,49.898989898989896,27.327935222672064,28.94736842105263,,0,366,127,2,239,2163,2.8818897637795278,39.656253187183225,-957.3438438991257,0.570303866535171,0,0,0,0.0,,100.08111035232899,99.89081779986307,-0.19029255246591958,0.9980986166940394
2025-04-24,71.71717171717172,34.008097165991906,31.17408906882591,,0,401,93,1,308,2471,4.311827956989247,65.55291465989943,-891.7909292392262,0.6142015072902779,0,0,0,0.0,,102.24420003167621,101.82126810245171,-0.42293192922450373,0.995863511777749
2025-04-25,69.6969696969697,33.93939393939394,30.76923076923077,,0,213,280,2,-67,2404,0.7607142857142857,49.48800776698441,-842.3029214722418,0.581082811699606,0,0,0,0.0,,103.10240442828457,101.76546561061444,-1.3369388176701307,0.9870329035963455
2025-04-28,75.55555555555556,36.16161616161616,31.37651821862348,,0,332,162,1,170,2574,2.049382716049383,59.44446627410109,-782.8584551981407,0.5976249872683931,0,0,0,0.0,,103.14392850956929,102.08278083472675,-1.0611476748425446,0.9897119715122729
2025-04-29,83.03030303030303,41.41414141414141,33.19838056680162,,0,371,123,1,248,2822,3.016260162601626,75.53880384510322,-707.3196513530376,0.6255135615375921,0,0,0,0.0,,103.71859244829727,102.6649511009738,-1.0536413473234774,0.9898413454863582
2025-04-30,82.82828282828282,43.43434343434343,35.22267206477733,,0,313,180,2,133,2955,1.738888888888889,77.30560683292292,-630.0140445201147,0.6272180845550979,0,0,0,0.0,,103.79744202041721,102.8102914569629,-0.987150563454307,0.9904896445977914
2025-05-01,80.0,43.03030303030303,34.412955465587046,,0,215,279,1,-64,2891,0.7706093189964157,58.53070545435425,-571.4833390657604,0.5923098277386759,0,0,0,0.0,,104.54602069575341,102.75798684011706,-1.7880338556363569,0.982897160085702
2025-05-02,89.6969696969697,58.38383838383838,41.093117408906885,,0,452,43,0,409,3300,10.511627906976743,89.96328902618404,-481.5200500395764,0.6506410069009736,0,0,0,0.0,,106.14571879318332,104.59433212799509,-1.5513866651882324,0.9853843689333247
2025-05-05,83.43434343434343,56.76767676767677,40.48582995951417,,0,194,298,3,-104,3196,0.6510067114093959,64.57014971678578,-416.94990032279065,0.6040351771170567,0,0,0,0.0,,105.60904269241068,104.21489642774668,-1.394146264664002,0.9867989877654275
2025-05-06,77.77777777777777,53.73737373737374,38.25910931174089,,0,143,351,1,-208,2988,0.4074074074074074,32.03111435361582,-384.91878596917485,0.5468421784067784,0,0,0,0.0,,104.77601178841408,103.48025000786727,-1.2957617805468118,0.987633030133238
2025-05-07,77.17171717171718,57.37373737373738,40.48582995951417,,0,358,134,3,224,3212,2.671641791044776,47.68644718270109,-337.23233878647375,0.579714923500594,0,0,0,0.0,,104.85823265243356,104.15778820417334,-0.7004444482602139,0.9933200814991615
2025-05-08,79.39393939393939,63.03030303030303,43.7246963562753,,0,345,147,3,198,3410,2.3469387755102042,58.20706188939283,-279.0252768970809,0.6018066668995989,0,0,0,0.0,,105.62419107000666,105.15892603811889,-0.4652650318877676,0.9955950902234186
2025-05-09,76.96969696969697,64.64646464646465,43.31983805668016,,0,234,258,3,-24,3386,0.9069767441860465,44.48690972992489,-234.53836716715603,0.5788617740265011,0,0,0,0.0,,105.53850909706911,105.16259370127787,-0.3759153957912389,0.9964381210327171
2025-05-12,81.21212121212122,73.93939393939394,53.84615384615385,,0,404,90,1,314,3700,4.488888888888889,66.67515922634433,-167.8632079408117,0.622307590600262,0,0,0,0.0,,109.15305861058975,108.32257636024511,-0.8304822503446445,0.9923915805849524
2025-05-13,77.57575757575758,71.91919191919192,53.84615384615385,,0,249,244,2,5,3705,1.0204918032786885,54.100615537530004,-113.76259240328169,0.6009918457483612,0,0,0,0.0,,110.11142868993862,108.69230352575039,-1.4191251641882303,0.9871119176177041
2025-05-14,72.52525252525253,67.27272727272727,51.012145748987855,,0,152,340,3,-188,3517,0.4470588235294118,23.583928110956634,-90.17866429232505,0.547892071872458,0,0,0,0.0,,110.49066154551355,108.06982818747548,-2.4208333580380668,0.9780901541888146
2025-05-15,81.21212121212122,76.16161616161617,55.87044534412956,,0,359,136,0,223,3740,2.639705882352941,38.889392235833114,-51.28927205649194,0.5801394270324702,0,0,0,0.0,,110.80065548855977,108.9895158575275,-1.811139631032276,0.9836540711510567
2025-05-16,87.07070707070707,81.41414141414141,59.716599190283404,,0,439,56,0,383,4123,7.839285714285714,67.94273326303951,16.653461206547576,0.6359083833663278,0,0,0,0.0,,111.62777909502131,110.08987327593734,-1.5379058190839743,0.986222911254242
2025-05-19,88.88888888888889,81.41414141414141,59.10931174089069,,0,257,235,3,22,4145,1.0936170212765957,55.97897971033933,72.6324409168869,0.6152628088592201,0,0,0,0.0,,111.73862999576473,110.12997096022245,-1.6086590355422743,0.985603376060694
2025-05-20,86.46464646464646,81.41414141414141,58.29959514170041,,0,170,322,3,-152,3993,0.5279503105590062,27.894317948471397,100.5267588653583,0.5662201991183715,0,0,0,0.0,,111.2522533035554,109.79525158379147,-1.4570017197639373,0.9869036205874548
2025-05-21,63.83838383838384,69.4949494949495,50.0,,0,19,475,1,-456,3537,0.04,-26.964610154738764,73.56214871061954,0.4702640789989473,0,0,0,0.0,,109.62326754119096,107.41333577231813,-2.2099317688728206,0.979840668697068
2025-05-22,57.77777777777778,65.85858585858585,48.78542510121458,,0,188,300,7,-112,3425,0.6266666666666667,-38.986695884735006,34.57545282588453,0.45480622856992853,0,0,0,0.0,,109.69019928459406,107.13915370536206,-2.551045579231996,0.9767431767298258
2025-05-23,54.14141414141414,65.05050505050505,47.77327935222672,,0,174,318,3,-144,3281,0.5471698113207547,-52.302968936781355,-17.727516110896822,0.43641573911818987,0,0,0,0.0,,108.93261955717703,106.73308798549337,-2.1995315716836643,0.9798083294000915
2025-05-27,72.92929292929293,75.75757575757575,53.441295546558706,,0,461,33,1,428,3709,13.969696969696969,-5.649089773819284,-23.376605884716106,0.5267398557452101,0,0,0,0.0,,111.28467656374285,108.7196233875308,-2.5650531762120465,0.9769505267444183
2025-05-28,59.19191919191919,68.48484848484848,50.202429149797574,,0,83,411,1,-328,3381,0.20194647201946472,-42.09541400425399,-65.4720198889701,0.4615173718518962,0,0,0,0.0,,110.69768974114358,107.76903371926349,-2.9286560218800872,0.9735436572458875
2025-05-29,64.64646464646465,70.5050505050505,52.83400809716599,,0,345,144,6,201,3582,2.3958333333333335,-19.612200716910955,-85.08422060588106,0.5058817537683947,0,0,0,0.0,,111.08664887653003,108.15112551375921,-2.935523362770823,0.9735744718878541
2025-05-30,60.4040404040404,73.33333333333333,53.441295546558706,,0,260,233,2,27,3609,1.1158798283261802,-17.86674992840568,-102.95097053428674,0.5097911380177701,0,0,0,0.0,,111.10681016070323,108.11313682714896,-2.99367333355427,0.9730558970307557
2025-06-02,56.16161616161616,71.91919191919192,53.84615384615385,,0,239,254,2,-15,3594,0.9409448818897638,-20.527479997015895,-123.47845053130263,0.5052449344246442,0,0,0,0.0,,111.52162537909084,108.16508086465464,-3.3565445144361945,0.969902299190615
2025-06-03,66.66666666666667,74.54545454545455,54.45344129554656,,0,354,140,1,214,3808,2.5285714285714285,0.43154632562058737,-123.04690420568204,0.5436729809444181,0,0,0,0.0,,112.09690639939292,109.10128683512991,-2.9956195642630092,0.9732765188578011
2025-06-04,57.57575757575758,73.93939393939394,53.23886639676113,,0,197,295,3,-98,3710,0.6677966101694915,-13.16579541530485,-136.21269962098688,0.5176245306027131,0,0,0,0.0,,112.18817575342223,108.89685281835841,-3.2913229350638176,0.9706624792411475
2025-06-05,50.90909090909091,71.31313131313131,52.22672064777328,,0,191,302,2,-111,3599,0.6324503311258278,-26.03882493985088,-162.25152456083777,0.4939516950551794,0,0,0,0.0,,111.54131320273592,108.64910709939927,-2.8922061033366475,0.9740705392442367
2025-06-06,64.24242424242425,75.95959595959596,56.072874493927124,,0,409,85,1,324,3923,4.811764705882353,7.024322880755463,-155.22720168008232,0.5546759728037041,0,0,0,0.0,,112.82876199280405,109.6156461049736,-3.2131158878304404,0.971522191406874
2025-06-09,60.80808080808081,76.36363636363636,56.072874493927124,,0,253,239,3,14,3937,1.0585774058577406,3.9450613398388015,-151.28214034024353,0.547321730889653,0,0,0,0.0,,113.01688534605454,109.61383554209677,-3.403049803957771,0.9698890144287933
2025-06-10,67.67676767676768,80.0,59.91902834008097,,0,320,173,2,147,4084,1.8497109826589595,14.726910849999285,-136.55522949024424,0.565824547290686,0,0,0,0.0,,113.72216386379273,110.21119218197997,-3.5109716818127623,0.9691267597931225
2025-06-11,61.81818181818182,78.58585858585859,57.69230769230769,,0,171,322,2,-151,3933,0.531055900621118,-6.229252474073576,-142.78448196431782,0.5260120811965284,0,0,0,0.0,,113.37911274947713,109.8712868353821,-3.5078259140950365,0.9690610922150543
2025-06-12,64.84848484848484,81.01010101010101,58.70445344129555,,0,299,194,2,105,4038,1.541237113402062,1.742960004800338,-141.04152195951747,0.5406445886536966,0,0,0,0.0,,113.74687447319712,110.17532561896728,-3.571548854229846,0.9686009055565616
2025-06-13,41.81818181818182,74.74747474747475,53.84615384615385,,0,69,426,0,-357,3681,0.1619718309859155,-38.116179792453124,-179.1577017519706,0.46768992515192254,0,0,0,0.0,,112.54027375177375,108.77386508710538,-3.7664086646683756,0.9665327927584767
2025-06-16,56.16161616161616,76.56565656565657,56.2753036437247,,0,364,131,0,233,3914,2.7786259541984735,-12.409203824182988,-191.56690557615357,0.5163560360976703,0,0,0,0.0,,113.66082515181503,109.86883500060665,-3.791990151208381,0.9666376682894614
2025-06-17,40.60606060606061,70.3030303030303,53.23886639676113,,0,89,405,1,-316,3598,0.21975308641975308,-45.82223880673655,-237.38914438289012,0.4552298374107917,0,0,0,0.0,,112.71906762699838,108.79575233387718,-3.923315293121206,0.9651938631527369
2025-06-18,47.07070707070707,67.27272727272727,51.821862348178136,,0,242,249,4,-7,3591,0.9718875502008032,-42.94915131066496,-280.3382956935551,0.4620738106865929,0,0,0,0.0,,112.63512634829829,108.89422824168524,-3.740898106613045,0.9667874647288522
2025-06-20,48.686868686868685,68.08080808080808,52.42914979757085,,0,288,204,3,84,3675,1.411764705882353,-31.085996553051235,-311.42429224660634,0.48449054577240086,0,0,0,0.0,,112.17161731207956,109.05596042583987,-3.115656886239691,0.9722241957377558
2025-06-23,59.5959595959596,74.14141414141415,56.477732793522264,,0,392,101,2,291,3966,3.881188118811881,0.12152165656467417,-311.3027705900417,0.5409707821486525,0,0,0,0.0,,113.22314849083796,109.98935910937912,-3.233789381458834,0.971438796530901
2025-06-24,70.70707070707071,77.57575757575758,60.32388663967611,,0,375,117,3,258,4224,3.2051282051282053,23.47000878417012,-287.83276180587154,0.5811933893854828,0,0,0,0.0,,114.51829747579553,111.09983879870732,-3.4184586770882106,0.9701492359523531
2025-06-25,58.58585858585859,69.8989898989899,55.465587044534416,,0,139,356,0,-217,4007,0.3904494382022472,-4.6641827454460625,-292.4969445513176,0.526577878735046,0,0,0,0.0,,114.59677510159572,110.32304388405552,-4.2737312175402025,0.9627063570178888
2025-06-26,64.64646464646465,72.72727272727273,58.097165991902834,57.08502024291498,494,371,123,1,248,4255,3.016260162601626,18.27410138015631,-274.2228431711613,0.5673841091012173,0,0,0,0.0,,115.59150752105427,111.18817027200159,-4.403337249052683,0.9619060487791402
2025-06-27,69.29292929292929,74.14141414141415,60.526315789473685,58.097165991902834,494,335,155,5,180,4435,2.161290322580645,30.926276931958682,-243.2965662392026,0.588527629153315,0,0,0,0.0,,116.31439784429864,111.67076295427366,-4.643634890024984,0.9600768694496353
2025-06-30,74.74747474747475,76.36363636363636,63.1578947368421,59.51417004048583,494,352,141,2,211,4646,2.49645390070922,44.72056877540308,-198.57599746379952,0.611340049889961,0,0,0,0.0,,116.8922976773101,112.29801649271035,-4.594281184599751,0.9606964592544617
2025-07-01,84.04040404040404,83.23232323232324,70.04048582995951,63.96761133603239,494,365,129,1,236,4882,2.8294573643410854,58.81633798292353,-139.759659480876,0.6345266584119924,0,0,0,0.0,,116.6602290126326,113.47432912276254,-3.1858998898700577,0.9726907797384396
2025-07-02,79.1919191919192,78.78787878787878,67.81376518218623,65.58704453441295,494,287,206,2,81,4963,1.3932038834951457,54.917573308873244,-84.84208617200275,0.6250036480497898,0,0,0,0.0,,117.38516396434039,113.84382390977869,-3.541340054561701,0.9698314511394515
2025-07-03,82.62626262626263,81.21212121212122,71.65991902834008,66.80161943319838,494,352,139,4,213,5176,2.5323741007194243,64.64287497934922,-20.199211192653536,0.6417128533108722,0,0,0,0.0,,118.3905242525116,114.4822033744797,-3.908320878031901,0.9669878911111504
2025-07-07,75.95959595959596,76.16161616161617,65.9919028340081,63.56275303643725,494,99,394,2,-295,4881,0.2512690355329949,21.3216622195781,1.1224510269245656,0.5615489452591444,0,0,0,0.0,,117.41192733416334,113.51915168976876,-3.8927756443945754,0.9668451431402243
2025-07-08,75.95959595959596,75.55555555555556,68.42105263157895,64.77732793522267,494,260,233,2,27,4908,1.1158798283261802,16.70066952412843,17.823120551052995,0.5553370219647471,0,0,0,0.0,,117.2309505030655,113.76479784751865,-3.46615265554685,0.9704331267410801
2025-07-09,76.76767676767676,75.55555555555556,70.04048582995951,65.78947368421052,494,304,190,1,114,5022,1.6,21.45409620977712,39.277216760830115,0.5662547662229049,0,0,0,0.0,,118.01136065827255,114.15706280731179,-3.854297850960762,0.967339603327499
2025-07-10,76.96969696969697,76.56565656565657,72.46963562753037,67.20647773279352,494,347,146,2,201,5223,2.3767123287671232,34.198884332836656,73.47610109366677,0.591272800614241,0,0,0,0.0,,118.37161116254161,114.78560976609859,-3.5860013964430237,0.969705562328463
2025-07-11,69.29292929292929,71.11111111111111,70.44534412955466,65.78947368421052,494,112,381,2,-269,4954,0.29396325459317585,-2.5500637183591124,70.92603737530766,0.5250742054813549,0,0,0,0.0,,118.07161892414018,113.9536309495786,-4.117987974561586,0.9651229650945385
2025-07-14,72.12121212121212,73.53535353535354,70.24291497975709,64.5748987854251,494,289,205,1,84,5038,1.4097560975609755,1.698901673025972,72.62493904833363,0.5359734850147412,0,0,0,0.0,,118.33079018081203,114.11626030724611,-4.2145298735659225,0.9643834891398424
2025-07-15,50.505050505050505,63.43434343434343,64.17004048582996,60.121457489878544,494,56,439,0,-383,4655,0.1275626423690205,-41.84844459742209,30.776494450911542,0.4590930901268452,0,0,0,0.0,,117.9176347073203,112.63908988220687,-5.278544825113428,0.9552353230437912
2025-07-16,56.16161616161616,66.26262626262626,66.59919028340082,62.34817813765182,494,339,154,2,185,4840,2.2012987012987013,-21.4984460619307,9.278048388980842,0.5006446691670315,0,0,0,0.0,,118.34427091620853,113.12606580505684,-5.21820511115169,0.9559065675866444
2025-07-17,63.03030303030303,69.29292929292929,69.02834008097166,63.56275303643725,494,368,125,2,243,5083,2.944,1.8668807748099567,11.144929163790799,0.5453366028202321,0,0,0,0.0,,118.98559560909185,113.98675330099506,-4.998842308096783,0.9579878364056799
2025-07-18,60.2020202020202,70.3030303030303,67.4089068825911,63.76518218623482,494,257,236,2,21,5104,1.0889830508474576,-0.5893416078932603,10.555587555897539,0.54096597947877,0,0,0,0.0,,119.07968444569646,114.06113926596468,-5.018545179731774,0.9578555720642645
2025-07-21,53.93939393939394,66.06060606060606,66.19433198380567,63.1578947368421,494,185,310,0,-125,4979,0.5967741935483871,-17.433939784539795,-6.878352228642257,0.5105607784348798,0,0,0,0.0,,119.37839199584035,113.69612297111486,-5.6822690247254855,0.9524011931328118
2025-07-22,69.0909090909091,75.15151515151516,72.8744939271255,69.43319838056681,494,390,105,0,285,5264,3.7142857142857144,9.665239887491538,2.786887658849281,0.5609822346974085,0,0,0,0.0,,119.41463303159388,115.04250871757809,-4.372124314015792,0.9633870305253206
2025-07-23,74.54545454545455,77.77777777777777,75.50607287449392,70.64777327935222,494,343,152,0,191,5455,2.2565789473684212,23.29176281269136,26.07865047154064,0.5849726089213875,0,0,0,0.0,,120.29896307524913,115.96368220424682,-4.335280871002311,0.9639624419015939
2025-07-24,69.0909090909091,74.14141414141415,74.2914979757085,69.23076923076923,494,217,277,1,-60,5395,0.7833935018050542,9.472445746138419,35.55109621767906,0.5584814536739949,0,0,0,0.0,,120.44523366012969,115.66321320693956,-4.782020453190128,0.9602971383103133
2025-07-25,70.9090909090909,76.16161616161617,74.08906882591093,70.24291497975709,494,333,158,4,175,5570,2.107594936708861,21.346941162878693,56.89803738055775,0.5802498692437296,0,0,0,0.0,,120.98011537341249,116.33746973281109,-4.642645640601401,0.961624721333158
2025-07-28,62.62626262626262,69.8989898989899,72.67206477732793,67.20647773279352,494,148,346,1,-198,5372,0.4277456647398844,-6.283867638390433,50.61416974216732,0.529221736963125,0,0,0,0.0,,121.04729274192046,115.74661072410647,-5.300682017813983,0.956209825946993
2025-07-29,61.61616161616162,69.29292929292929,73.6842105263158,67.4089068825911,494,251,241,3,10,5382,1.04149377593361,-8.866688815182584,41.747480926984736,0.5257564396291052,0,0,0,0.0,,120.78508692033942,115.65983514029925,-5.125251780040173,0.9575671805955615
2025-07-30,49.898989898989896,63.63636363636363,69.63562753036437,64.17004048582996,494,164,329,2,-165,5217,0.49848024316109424,-28.707435154031636,13.0400457729531,0.4906474871167877,0,0,0,0.0,,120.67716968092334,114.96356060423385,-5.713609076689494,0.9526537696252193
2025-07-31,41.81818181818182,59.5959595959596,64.77732793522267,61.1336032388664,494,143,350,2,-207,5010,0.4085714285714286,-49.77016034040166,-36.73011456744856,0.45417718980954946,0,0,0,0.0,,120.23780127306512,113.9711344532665,-6.2666668197986155,0.9478810594218473
2025-08-01,37.97979797979798,52.323232323232325,60.72874493927125,58.29959514170041,494,139,355,1,-216,4794,0.39154929577464787,-68.43903048213693,-105.1691450495855,0.42275888588392657,0,0,0,0.0,,118.22053376315685,112.76234595795944,-5.4581878051974115,0.953830458792105
2025-08-04,48.484848484848484,56.76767676767677,63.96761133603239,61.94331983805668,494,428,65,2,363,5157,6.584615384615384,-25.573870816061422,-130.74301586564692,0.5037398444895781,0,0,0,0.0,,120.16862190316995,114.19250434995179,-5.97611755321816,0.9502689016602551
2025-08-05,43.63636363636363,56.56565656565657,63.1578947368421,60.121457489878544,494,212,281,2,-69,5088,0.7544483985765125,-32.4326535838502,-163.17566944949712,0.49033628803250195,0,0,0,0.0,,119.57052844257927,113.78310054806786,-5.78742789451141,0.9515982076027147
2025-08-06,44.24242424242424,53.73737373737374,62.14574898785425,59.51417004048583,494,241,254,0,-13,5075,0.9488188976377953,-32.47818392582468,-195.6538533753218,0.4897058150936265,0,0,0,0.0,,120.51288916807403,113.58903833320608,-6.923850834867949,0.9425468023987744
