Date,basic-materials,communication-services,consumer-cyclical,consumer-defensive,energy,financial-services,healthcare,industrials,real-estate,technology,utilities
2025-06-18,97.04725647751653,118.44883310797144,113.6329854607016,101.98524634116886,104.8342620178965,115.67926599346147,86.41325223736285,109.56299433642678,95.28238276296698,112.33827278776538,104.2967847264013
2025-06-20,96.35737221201767,115.5655702516247,113.36640578479778,102.65432428035379,105.9255550475229,115.98867241843814,85.98110810796143,109.71824761151524,95.18365910419575,112.0050924655621,104.54337317679953
2025-06-23,97.65013590581644,116.03206939766504,115.657364493036,104.06398676854765,103.21116362644918,117.359104272284,86.09267919350461,111.06683497021297,96.65593717157975,113.14665189826621,105.86935536941063
2025-06-24,98.39051727272594,117.58901132460073,116.38602251980015,104.05048905096237,101.65793962479165,119.3649129066956,87.11518834688525,111.7845546779447,97.12673743852083,115.08296254681191,106.32442139936224
2025-06-25,97.48808076335803,118.69884950949039,114.91150333430262,102.67571947675998,101.22171877590672,119.12468069370338,87.22347376439629,110.99652480456058,94.76962785269616,116.25194241642683,104.85240183007954
2025-06-26,98.54664058431031,120.76930591331244,116.17974196391495,102.36330008804694,102.76086696185673,120.2891567755226,87.44756502481941,112.10783439263543,94.09728017892388,117.1031688639014,105.78257981287153
2025-06-27,98.73829669564893,122.8876969772756,118.20317846764257,103.14264184208372,102.26209291073812,120.74417459857672,87.27890796285821,113.45855988408671,94.51218318949253,117.15464953177371,106.0345460708726
2025-06-30,98.94046732624072,122.96583954048927,117.11117774759272,103.64390521789117,101.58791843241285,122.07418719351703,87.84371384216564,113.93093749666019,95.25295865339322,118.37797646376829,106.45679923839909
2025-07-01,100.82815168524392,121.80320787130081,117.03476818946167,104.43822458948685,102.41313736624109,122.6534864733788,88.99437009808047,114.17852010434426,95.83870926670042,117.07822831770865,106.75506962093407
2025-07-02,102.06658580827653,122.40670112890929,118.20648974722566,104.35489866690719,104.16365055888453,123.05624781403742,88.21433962329915,114.41613227373408,96.03606963987322,118.60913942914402,105.82878610999008
2025-07-03,102.05170263937138,123.15579321644208,119.08759662062367,104.63215442279893,104.3704037083003,124.38754051077592,88.34578331672418,115.32989207546235,96.16597827525354,120.2420449684637,106.61706763317433
2025-07-07,101.00730680643926,121.84040328727467,117.3587805392547,104.82663861285107,103.31422978294101,123.2939861496855,87.58428048279778,114.74884688124021,95.37760224817443,119.30453245131852,106.82195175534382
2025-07-08,101.42810052631508,120.92484301898044,116.63743332432612,103.5343621717487,106.16774120831683,122.09904806198303,87.9451406069923,114.70733528375142,95.21115913077541,119.75491366768172,105.68352498585638
2025-07-09,102.0885468321756,122.22709900688295,117.45658069619866,102.97359004091608,105.60762195324666,122.61961166456288,88.33450836478221,115.6619026536492,95.1952339285802,120.85510762782056,106.71320056459956
2025-07-10,102.35876726584156,122.08205444285643,118.75267685628928,102.86862679511236,106.40667031646845,123.67386949465973,88.87621357280395,116.30072570585477,95.63755668289944,120.70702596369561,107.5226033801935
2025-07-11,101.61921195685109,122.35547000634791,119.23145308168552,102.47406488446134,106.93290251110592,122.36526308328062,88.11442952836298,116.09743076730457,95.60988033377097,120.35876231347035,107.4159165161326
2025-07-14,101.24907719667935,123.36263522219096,119.70640460103412,102.75509194213012,105.62892504918254,123.30755448329033,88.04845269883226,116.85831842130884,96.28510073342386,120.08549051015862,107.80334516557288
2025-07-15,99.19499553531948,122.89375209883188,118.4503581043023,101.9381765163439,104.13982880418095,121.2415223355475,86.45573580515206,116.10747113484321,95.06687734009475,121.53388599192077,106.77108786694406
2025-07-16,99.31643737543223,122.95001678807704,118.61097010090513,102.06903840177435,103.30624354056594,122.2220537667446,87.51651340983898,116.59655353733723,96.06212334001923,121.92169557257898,106.80799391937067
2025-07-17,99.94263860592758,123.41939141992906,118.87234089307705,102.85572965395075,103.83291110613582,123.47334385890977,86.43823237913666,117.71749543905801,95.90993129123393,123.06043677340773,107.20290771436343
2025-07-18,100.5227348595624,123.56417182747106,120.12750842480598,102.60113079899318,102.80216871822883,123.70800078842716,85.99754122132705,117.46702099483471,96.27444498792437,122.93006315640659,109.06345783591516
2025-07-21,101.02498810019254,126.16459439944386,120.81064909381327,102.71797034556579,101.79917116991642,123.10819758914269,85.47660159969325,116.68184339760617,96.65810896510257,123.0870819093561,109.35939393563903
2025-07-22,102.1598864218011,126.0154274695139,121.54795568032961,102.96020468035161,102.32395861818047,123.6451566390204,87.07239486581597,116.94750540843053,98.3469102019096,121.77170150774896,110.75936220665551
2025-07-23,102.19873350551296,126.19328519367566,122.06120827154982,102.8416642888247,103.90028239268653,124.53246400395578,88.84062609629173,119.32281036978608,98.54212177677344,122.69440195454321,109.94097230251313
2025-07-24,101.45295739191475,127.08073132599236,120.26990436689802,102.64072553764444,104.67748295032678,124.70579050175107,88.52370543501833,119.1532013037533,98.45847230587668,123.50546839182431,109.78616510749855
2025-07-25,102.8151738854417,127.09457254008576,121.35071967707863,102.88893044018614,104.25629113075283,125.63146724929143,89.00675065284162,120.61755192434221,98.49050734359345,123.84335933668382,110.09291714784108
2025-07-28,101.26137570507991,126.84370645825067,122.34353476522243,102.09674487388631,105.49465623004026,124.8372499528874,88.2966479237924,120.35467637019464,96.76907116619267,124.76917257928177,108.96390990872231
2025-07-29,100.89085636867408,127.08123906861366,121.35606611709444,102.89376652921712,106.48919981181383,124.20718377937155,87.61543086161103,119.0897662846531,98.45649724796382,124.49787648259097,110.21994956744884
2025-07-30,98.97771585541699,127.35868761791978,120.71911132689459,101.98124808948796,105.0483078232594,124.04313186693146,87.4864109322998,118.4058327838852,97.16693995176882,124.9968878703033,111.03196921827022
2025-07-31,98.52847127432769,128.57024853410735,120.33366400548002,101.46713546850656,104.46135693790218,123.27349368214779,85.04538603545771,118.4393941603417,95.6062361617991,124.64454737751588,111.71074795734404
2025-08-01,98.02021958928039,126.43314677652798,115.79677014562354,102.02711348036715,102.67105130512523,120.7175884757615,85.56945202736718,116.77549957524933,95.39258324142395,122.01569929860213,111.84296617607504
2025-08-04,99.65254811346439,129.96143987669018,116.49376331773718,102.55344294523584,102.23185856532604,122.52324209790754,86.7591990528697,117.75751764830076,96.23479722711656,124.66802521862232,113.86865217646123
2025-08-05,100.5273374840532,128.96232577238254,116.73216469026039,102.36941107062816,102.34190861950715,121.8033037424074,86.40503461174299,117.3974148673715,96.50452037633585,123.66127122568622,112.66172491900004
2025-08-06,99.82897351560497,129.93572857079945,119.73680170992887,104.41184463122777,101.40654675125423,122.32077371953928,85.0945829864385,117.55118728806671,95.67865591355955,125.26110672158916,111.61777046929961
2025-08-07,100.61898524215495,129.9662445184605,119.98138776800508,105.07205312923942,101.0224954158195,121.15109462494327,83.8784524352202,117.14725697419883,96.04199153854493,125.73970754818365,112.76967501595817
2025-08-08,101.40655464443599,132.05851414309114,120.2666084085033,105.50190046755228,101.69377144105165,122.45800308305118,84.59008730691288,117.28885556730832,95.25640274534456,127.17665998688123,112.32465641557704
2025-08-11,101.08711494379419,131.9714040328522,120.56959624445034,105.65441508604971,100.85475163746138,122.4359902988099,84.65588032484142,116.93272775568997,94.67048888094354,126.54808212512128,111.95350717845521
2025-08-12,102.40948552981936,134.13071085425315,121.57463339986403,105.77917782633692,101.35573018163748,123.99528537492611,85.27334160003032,118.38480290628264,94.90313256879621,128.31075060390413,112.50220459538572
2025-08-13,104.09815445132874,133.36594457074895,122.97716559072624,105.10980853508845,102.56701401219046,124.27016041981064,86.64003857800543,118.7417725252768,95.42663252178124,127.9910175393523,112.68578890169404
2025-08-14,103.58112227945,133.8255138286526,123.43872876958936,104.37594652740913,102.4600275950912,124.97654777679071,87.11652143292879,117.5857175151008,94.73981962530044,127.90590855442191,111.92525296682639
2025-08-15,103.71119510109104,134.50935091627747,123.07187330069392,104.42725031575203,102.45898159977645,123.53759011186482,88.58523338973401,116.8745212687039,95.3758643166345,127.0357688951714,111.54215726020253
2025-08-18,103.18876331787138,133.72685179188807,123.6226159557826,104.56198022110256,101.94508870805879,123.66929141691169,88.38678693414083,117.31789818932873,94.504880436383,127.21148170669623,111.08973902451453
2025-08-19,103.72454184466058,132.18305399847637,122.90437640718234,105.54546875209226,101.99188205729351,123.43378282420693,88.94193718357273,117.32930932996386,96.196647696585,124.79664997229455,112.17624839173565
2025-08-20,103.85215986179252,131.2401037306146,121.3830682250051,106.44181244093274,102.85681662122646,123.94531281128894,89.47301460714012,117.22265940660799,96.58388584396766,123.84527637363246,112.28396414801263
2025-08-21,103.8495374111944,131.0897498174807,120.59718041200448,104.79558747413465,103.58113976067843,123.53934872595873,89.14516606888263,116.81600999446422,96.22409798832633,123.41036158197835,111.47080574130582
2025-08-22,105.57555164036611,134.07664972891143,124.67403538632496,104.33449578672078,105.67082467898881,125.81643620799785,89.90185710423835,118.6195848252182,97.74302989203801,125.10458905819198,112.08989951674523
2025-08-25,104.90994761244887,134.96863175356583,124.65489856900045,102.73176919716856,105.96232590855303,125.06551889754748,88.59944801133277,117.49793741813171,97.24081870669734,124.94005034725457,110.81783015544318
2025-08-26,105.55870143713054,134.57101603711337,125.27817639425979,102.32462708046809,105.7290408714283,125.96036975976838,89.23141600353843,118.79002321515978,96.96730273042077,125.57837602462494,111.09124331038166
2025-08-27,105.73770520913256,134.47375181386087,125.25704768571785,102.53476691269701,106.94265533840156,125.95900749114764,89.21122092401419,118.86668913268012,97.39772466625742,126.15695636493388,111.1585922532514
2025-08-28,105.62440983846278,136.2614579296609,125.60512511490592,102.0921872688274,107.69071822961371,126.10900025253189,88.76005469433495,119.12270900822774,97.13303027976487,127.03469785900276,110.3159930759791
